Reference;Distorted;Metric;Metric_val;Mask;Subjective
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_blue_hair_38.mp4;ssim;0.9541;True;5.66340286203501
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_blue_hair_43.mp4;ssim;0.9433;True;5.243526334400184
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_33.mp4;ssim;0.9571;True;6.346977572482853
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_39.mp4;ssim;0.949;True;6.177970683278712
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_45.mp4;ssim;0.9378;True;5.417861161606206
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_40.mp4;ssim;0.965;True;5.5305848584583055
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_48.mp4;ssim;0.955;True;5.4081835197032735
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_58.mp4;ssim;0.9405;True;4.723917251086838
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_28.mp4;ssim;0.9573;True;5.579203281635387
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_33.mp4;ssim;0.9427;True;5.108962307167965
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_38.mp4;ssim;0.927;True;3.893108075587005
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_45.mp4;ssim;0.9567;True;5.541520546818917
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_54.mp4;ssim;0.9423;True;4.528711020730032
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_62.mp4;ssim;0.9228;True;3.1366945348370097
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_31.mp4;ssim;0.9515;True;4.625323443676742
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_36.mp4;ssim;0.9305;True;3.185055091647364
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_44.mp4;ssim;0.8784;True;0.0
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_28.mp4;ssim;0.9629;True;5.296594121085692
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_32.mp4;ssim;0.9515;True;5.429375574189711
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_37.mp4;ssim;0.936;True;4.502431206238002
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_blue_hair_33.mp4;vmaf;94.305;False;5.673068297172945
